,date,schedule_id,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_TIME,ARRIVAL_TIME
239685,2023-01-16,22988,ORD,TVC,13:13,15:18
239686,2023-01-16,22989,MHT,LGA,13:25,15:12
239687,2023-01-16,22990,ORD,CWA,13:20,14:22
239688,2023-01-16,22991,ORD,GSP,13:18,15:54
239698,2023-01-16,22992,IAH,LFT,13:37,14:39
239704,2023-01-16,22993,ABQ,IAH,13:09,16:08
239712,2023-01-16,22994,MOB,ATL,13:17,15:20
239719,2023-01-16,22995,AEX,ATL,13:15,15:52
239729,2023-01-16,22996,IAH,MLU,13:18,14:32
239760,2023-01-16,22997,ORD,AVP,13:20,16:10
239761,2023-01-16,22998,ORD,PVD,13:22,16:43
239762,2023-01-16,22999,ORD,ABE,13:19,16:06
239767,2023-01-16,23000,MLI,ORD,13:29,14:25
239770,2023-01-16,23001,HRL,IAH,13:15,14:25
239771,2023-01-16,23002,BRO,IAH,13:21,14:50
239772,2023-01-16,23003,IAH,MOB,13:20,14:34
239777,2023-01-16,23004,MAF,IAH,13:20,14:44
239782,2023-01-16,23005,IAH,SDF,13:21,16:51
239847,2023-01-16,23006,LIT,DFW,13:23,14:41
239848,2023-01-16,23007,IAH,GPT,13:14,14:25
239849,2023-01-16,23008,ELP,IAH,13:21,16:12
239850,2023-01-16,23009,LGA,BHM,13:23,15:57
239858,2023-01-16,23010,DAY,EWR,13:22,15:08
239859,2023-01-16,23011,IAH,CAE,13:26,16:25
239860,2023-01-16,23012,DTW,ORD,13:52,14:42
239875,2023-01-16,23013,IAH,SHV,15:41,16:39
239878,2023-01-16,23014,EWR,MHT,13:31,14:30
239923,2023-01-16,23015,DFW,LCH,13:41,14:53
239925,2023-01-16,23016,EWR,CVG,13:28,15:42
239939,2023-01-16,23017,ISN,DEN,13:30,14:14
239940,2023-01-16,23018,ORD,ELM,13:26,16:06
239945,2023-01-16,23019,TYR,IAH,13:27,14:21
239946,2023-01-16,23020,ATL,LEX,13:34,14:53
239949,2023-01-16,23021,ORD,CHS,13:37,16:38
239956,2023-01-16,23022,ATL,DHN,13:34,13:33
239957,2023-01-16,23023,ATL,GNV,13:36,14:37
239958,2023-01-16,23024,MGM,ATL,13:46,15:34
239959,2023-01-16,23025,ATL,RST,13:38,14:52
240012,2023-01-16,23026,ORD,HPN,13:38,16:38
240013,2023-01-16,23027,LRD,IAH,13:31,14:44
240014,2023-01-16,23028,AZO,DTW,13:30,14:17
240038,2023-01-16,23029,ORF,EWR,13:45,15:20
240039,2023-01-16,23030,PHF,ATL,13:47,15:39
240101,2023-01-16,23031,DTW,BUF,13:58,14:52
240102,2023-01-16,23032,DTW,MSN,13:41,14:02
240103,2023-01-16,23033,ATL,ABE,13:41,15:41
240104,2023-01-16,23034,ORD,BNA,13:55,15:17
240125,2023-01-16,23035,ILM,ATL,13:42,15:08
240129,2023-01-16,23036,SYR,EWR,13:42,15:02
240134,2023-01-16,23037,MBS,DTW,13:42,14:30
240178,2023-01-16,23038,TUS,IAH,13:53,17:09
240179,2023-01-16,23039,OAJ,ATL,13:45,15:11
240180,2023-01-16,23040,DTW,ELM,13:48,14:50
240181,2023-01-16,23041,ATL,BTR,13:47,14:19
240182,2023-01-16,23042,SHV,IAH,14:14,15:03
240203,2023-01-16,23043,BNA,ORD,13:44,15:21
240204,2023-01-16,23044,ATL,PHF,13:48,15:30
240215,2023-01-16,23045,BOS,CLE,14:14,16:15
240265,2023-01-16,23046,ATL,AGS,14:23,15:04
240267,2023-01-16,23047,DTW,SAT,13:54,16:39
240283,2023-01-16,23048,CLE,LGA,14:46,16:02
240284,2023-01-16,23049,DTW,LIT,14:03,14:59
240313,2023-01-16,23050,MCI,DTW,13:53,16:32
240314,2023-01-16,23051,LGA,BNA,13:56,15:21
240368,2023-01-16,23052,DFW,LFT,14:38,15:51
240369,2023-01-16,23053,LBB,DEN,13:59,14:36
240370,2023-01-16,23054,ROA,ATL,14:12,15:40
240371,2023-01-16,23055,CRW,ATL,14:07,15:34
240372,2023-01-16,23056,ATL,IAD,13:56,15:47
240391,2023-01-16,23057,EWR,MEM,14:29,16:04
240401,2023-01-16,23058,FAY,ATL,13:57,15:16
240402,2023-01-16,23059,MLU,ATL,13:57,16:17
240403,2023-01-16,23060,LEX,ATL,13:59,15:10
240404,2023-01-16,23061,DTW,GRR,16:31,17:08
240416,2023-01-16,23062,DHN,ATL,14:04,15:58
240417,2023-01-16,23063,DEN,OKC,14:04,16:40
240460,2023-01-16,23064,DTW,HSV,14:01,14:55
240466,2023-01-16,23065,DTW,ERI,14:04,15:04
240476,2023-01-16,23066,FSD,ORD,14:06,15:33
240481,2023-01-16,23067,JAX,EWR,14:01,16:39
240482,2023-01-16,23068,DTW,PVD,14:03,15:32
240483,2023-01-16,23069,LFT,IAH,14:04,15:01
240486,2023-01-16,23070,GSO,ATL,14:06,15:12
240487,2023-01-16,23071,OMA,ORD,13:59,15:32
240520,2023-01-16,23072,ORD,GRR,14:05,15:45
240521,2023-01-16,23073,DTW,BHM,14:05,14:59
240522,2023-01-16,23074,DTW,PIT,14:06,14:56
240529,2023-01-16,23075,ISN,IAH,13:57,17:13
240545,2023-01-16,23076,EWR,MSN,14:16,15:43
240550,2023-01-16,23077,IND,EWR,14:22,16:28
240583,2023-01-16,23078,DFW,FSD,14:22,16:16
240584,2023-01-16,23079,MCI,IAH,14:10,16:03
240585,2023-01-16,23080,ORD,CVG,14:12,16:20
240586,2023-01-16,23081,DTW,BTV,14:10,15:37
240587,2023-01-16,23082,DTW,RIC,14:23,15:48
240600,2023-01-16,23083,CRP,DFW,15:20,16:42
240601,2023-01-16,23084,DTW,HPN,14:29,15:52
240609,2023-01-16,23085,LCH,IAH,14:14,15:04
240610,2023-01-16,23086,SHV,ATL,14:08,16:53
240611,2023-01-16,23087,AVL,ATL,14:11,14:59
240619,2023-01-16,23088,CVG,EWR,14:19,16:26
240620,2023-01-16,23089,DEN,DRO,14:13,15:09
240668,2023-01-16,23090,BTR,IAH,14:13,15:16
240669,2023-01-16,23091,SGF,ATL,14:18,17:01
240673,2023-01-16,23092,BDL,MSP,14:20,16:18
240677,2023-01-16,23093,MCI,LGA,15:27,19:14
240682,2023-01-16,23094,DEN,CLE,14:17,19:06
240724,2023-01-16,23095,SDF,IAD,14:18,16:04
240748,2023-01-16,23096,BDL,IAD,14:41,16:00
240749,2023-01-16,23097,PVD,IAD,14:57,16:40
240757,2023-01-16,23098,MCI,EWR,14:21,18:18
240758,2023-01-16,23099,GSO,IAD,14:18,15:37
240799,2023-01-16,23100,IAH,MEM,14:25,16:00
240800,2023-01-16,23101,LGA,CLE,14:20,16:04
240803,2023-01-16,23102,IAH,LRD,14:30,15:41
240804,2023-01-16,23103,BOS,RIC,14:26,16:38
240805,2023-01-16,23104,SAV,IAD,14:21,16:08
240811,2023-01-16,23105,IAH,TUL,14:25,15:49
240838,2023-01-16,23106,IAH,LBB,14:25,16:03
240839,2023-01-16,23107,IAH,COS,14:29,16:04
240840,2023-01-16,23108,IAH,CRP,14:25,15:22
240841,2023-01-16,23109,CMH,IAH,14:27,16:11
240842,2023-01-16,23110,IAH,MAF,14:26,15:50
240851,2023-01-16,23111,CAE,IAD,14:58,16:15
240858,2023-01-16,23112,BUF,IAD,14:23,15:45
240859,2023-01-16,23113,RST,ATL,16:13,19:10
240860,2023-01-16,23114,LGA,IAD,14:39,15:59
240861,2023-01-16,23115,FAR,ORD,15:21,17:21
240864,2023-01-16,23116,DCA,CLE,14:27,15:57
240898,2023-01-16,23117,MSN,ORD,14:20,15:23
240899,2023-01-16,23118,DFW,CLE,14:24,18:08
240900,2023-01-16,23119,EWR,MSP,14:46,17:17
240901,2023-01-16,23120,ATL,HPN,14:43,16:57
240917,2023-01-16,23121,JAN,ORD,14:42,16:56
240918,2023-01-16,23122,ORD,ATW,14:35,15:29
240925,2023-01-16,23123,IAH,DSM,14:35,17:03
240926,2023-01-16,23124,PIA,ORD,14:35,15:25
240933,2023-01-16,23125,MTJ,IAH,14:39,18:07
240934,2023-01-16,23126,GRB,ORD,14:22,15:23
240935,2023-01-16,23127,MSN,DTW,14:32,16:39
240936,2023-01-16,23128,ICT,ORD,14:28,16:22
240937,2023-01-16,23129,PIT,IAD,14:27,15:18
240950,2023-01-16,23130,DTW,EWR,14:41,16:52
240987,2023-01-16,23131,DFW,MLU,14:40,15:43
240988,2023-01-16,23132,MEI,PIB,14:29,15:00
240989,2023-01-16,23133,ORD,CLE,14:54,17:05
240990,2023-01-16,23134,ORD,SCE,15:14,17:50
240992,2023-01-16,23135,IAH,JAN,14:36,15:50
241007,2023-01-16,23136,IAH,BRO,14:34,15:57
241008,2023-01-16,23137,EWR,IAD,14:42,15:57
241065,2023-01-16,23138,ATL,CHO,14:41,15:58
241066,2023-01-16,23139,MYR,ATL,15:16,16:26
241081,2023-01-16,23140,CLE,MKE,14:44,15:07
241082,2023-01-16,23141,CMH,IAD,14:49,16:02
241083,2023-01-16,23142,IAH,LFT,14:55,15:44
241084,2023-01-16,23143,IAH,HRL,14:42,15:47
241102,2023-01-16,23144,IAH,ABQ,14:48,16:06
241134,2023-01-16,23145,ORD,DAY,14:51,16:49
241159,2023-01-16,23146,TYS,DFW,14:45,16:09
241164,2023-01-16,23147,ATL,CID,14:57,16:01
241172,2023-01-16,23148,ATL,FAY,14:51,16:05
241173,2023-01-16,23149,ATL,CRW,14:53,16:07
241174,2023-01-16,23150,ATL,EWN,14:49,16:20
241175,2023-01-16,23151,ATL,BQK,14:51,15:48
241176,2023-01-16,23152,ATL,ROA,15:23,16:43
241232,2023-01-16,23153,ATL,CSG,14:51,15:24
241233,2023-01-16,23154,CWA,ORD,14:45,16:02
241234,2023-01-16,23155,ORD,BHM,16:12,17:50
241250,2023-01-16,23156,LNK,ORD,14:54,16:42
241254,2023-01-16,23157,VPS,IAH,14:56,16:47
241255,2023-01-16,23158,CLT,LGA,15:43,17:44
241271,2023-01-16,23159,EWR,GSP,15:15,17:16
241272,2023-01-16,23160,BTR,ATL,14:58,17:21
241339,2023-01-16,23161,CHS,IAH,14:51,16:44
241340,2023-01-16,23162,MSP,STL,15:10,16:36
241341,2023-01-16,23163,MSP,GRR,15:53,18:03
241365,2023-01-16,23164,SDF,ORD,14:57,15:15
241375,2023-01-16,23165,SHV,IAH,17:17,18:23
241378,2023-01-16,23166,LIT,IAH,14:54,16:16
241379,2023-01-16,23167,ELP,IAH,14:55,17:47
241424,2023-01-16,23168,DEN,OMA,15:25,17:40
241425,2023-01-16,23169,IAH,MFE,14:55,16:18
241430,2023-01-16,23170,ICT,IAH,15:03,16:51
241446,2023-01-16,23171,ATL,PVD,15:04,17:19
241455,2023-01-16,23172,PNS,IAH,15:05,16:59
241456,2023-01-16,23173,ORD,SBN,15:01,16:40
241459,2023-01-16,23174,IAH,DTW,15:04,18:41
241488,2023-01-16,23175,LCH,DFW,15:17,16:36
241489,2023-01-16,23176,MSP,RDU,14:59,18:21
241490,2023-01-16,23177,DEN,ELP,15:39,17:09
241491,2023-01-16,23178,DEN,MSN,15:17,18:20
241512,2023-01-16,23179,EWR,DCA,15:16,16:18
241525,2023-01-16,23180,TUL,IAH,17:00,18:36
241531,2023-01-16,23181,ATL,MOB,15:09,15:22
241566,2023-01-16,23182,DFW,MHK,15:36,16:57
241567,2023-01-16,23183,DEN,RAP,15:17,16:25
241568,2023-01-16,23184,GPT,IAH,15:00,16:29
241569,2023-01-16,23185,MHT,EWR,15:06,17:04
241570,2023-01-16,23186,AGS,ATL,15:27,16:11
241571,2023-01-16,23187,ATL,PHF,15:32,17:26
241572,2023-01-16,23188,ATL,CAE,15:12,16:11
241590,2023-01-16,23189,DEN,MTJ,15:18,16:07
241594,2023-01-16,23190,MOB,IAH,15:10,16:48
241595,2023-01-16,23191,PIT,EWR,15:07,17:10
241596,2023-01-16,23192,EWR,MKE,15:13,16:45
241597,2023-01-16,23193,MSP,MDW,15:13,16:34
241598,2023-01-16,23194,ATL,MLI,15:16,16:13
241608,2023-01-16,23195,MSP,OMA,15:17,16:37
241613,2023-01-16,23196,MEM,DEN,15:09,16:44
241649,2023-01-16,23197,DTW,FWA,16:03,16:50
241665,2023-01-16,23198,EWR,CMH,16:26,18:57
241670,2023-01-16,23199,MLU,IAH,15:12,16:19
241675,2023-01-16,23200,GSO,EWR,17:25,19:16
241676,2023-01-16,23201,JAN,IAH,15:25,16:50
241677,2023-01-16,23202,STL,EWR,15:17,18:42
241681,2023-01-16,23203,LEX,ATL,15:19,16:33
241722,2023-01-16,23204,DTW,ABE,16:45,17:51
241723,2023-01-16,23205,DTW,MDT,15:21,16:32
241724,2023-01-16,23206,GRR,DTW,17:41,18:27
241725,2023-01-16,23207,DTW,CID,15:21,15:53
241748,2023-01-16,23208,OKC,IAH,15:23,16:52
241755,2023-01-16,23209,HPN,ATL,15:28,18:00
241756,2023-01-16,23210,EWR,JAX,15:24,17:46
241757,2023-01-16,23211,LFT,IAH,15:25,16:35
241820,2023-01-16,23212,DFW,TYR,17:40,18:22
241821,2023-01-16,23213,HSV,DTW,15:33,18:26
241822,2023-01-16,23214,ATL,GTR,15:29,15:32
241823,2023-01-16,23215,ATL,FSM,15:52,16:26
241824,2023-01-16,23216,LGA,RIC,15:46,18:03
241825,2023-01-16,23217,IAH,MSP,15:25,18:11
241826,2023-01-16,23218,DTW,EVV,15:33,15:49
241827,2023-01-16,23219,ELM,DTW,15:25,16:44
241828,2023-01-16,23220,LGA,ROC,15:33,17:15
241854,2023-01-16,23221,GNV,ATL,15:27,16:48
241861,2023-01-16,23222,SBN,ORD,15:34,15:15
241866,2023-01-16,23223,DTW,AVP,15:28,16:43
241907,2023-01-16,23224,IAH,SHV,15:35,16:31
241908,2023-01-16,23225,IAH,BTR,15:34,16:35
241909,2023-01-16,23226,IAH,HSV,15:43,17:27
241910,2023-01-16,23227,IAH,IND,15:32,19:01
241911,2023-01-16,23228,CLE,LGA,17:34,18:54
241912,2023-01-16,23229,IAH,CRP,15:27,16:25
241913,2023-01-16,23230,IAH,BNA,15:33,17:23
241914,2023-01-16,23231,ERI,DTW,15:30,16:33
241915,2023-01-16,23232,BUF,DTW,15:29,16:33
241916,2023-01-16,23233,DTW,MDW,15:32,15:44
241931,2023-01-16,23234,IAH,STL,15:33,17:35
241932,2023-01-16,23235,CLE,DCA,15:33,16:41
241933,2023-01-16,23236,ATL,BMI,15:30,16:17
241990,2023-01-16,23237,PIB,DFW,15:39,17:14
241991,2023-01-16,23238,DTW,EWR,15:40,17:13
241992,2023-01-16,23239,DTW,ELM,15:33,16:46
242017,2023-01-16,23240,IAH,LCH,15:40,16:24
242018,2023-01-16,23241,HSV,DEN,15:30,17:48
242024,2023-01-16,23242,LFT,DFW,16:11,17:41
242025,2023-01-16,23243,DEN,LNK,15:56,18:09
242029,2023-01-16,23244,LAN,ORD,15:38,15:44
242034,2023-01-16,23245,IAH,CVG,15:40,18:58
242035,2023-01-16,23246,IAH,LFT,15:45,16:40
242036,2023-01-16,23247,IAH,AEX,15:39,16:43
242079,2023-01-16,23248,EWR,GRR,15:49,17:57
242080,2023-01-16,23249,ATL,ILM,16:11,17:28
242081,2023-01-16,23250,RST,MSP,15:41,16:27
242082,2023-01-16,23251,ATL,SHV,15:41,16:26
242083,2023-01-16,23252,IAH,DAL,15:39,16:56
242098,2023-01-16,23253,DTW,JAX,15:42,17:40
242107,2023-01-16,23254,STL,ORD,15:34,16:55
242114,2023-01-16,23255,DTW,DSM,15:47,16:30
242115,2023-01-16,23256,EWR,STL,15:54,17:46
242118,2023-01-16,23257,BNA,DEN,15:58,17:52
242147,2023-01-16,23258,IAH,ICT,15:47,17:33
242148,2023-01-16,23259,MKE,CLE,15:41,17:49
242149,2023-01-16,23260,EWR,RIC,15:44,17:08
242150,2023-01-16,23261,IAH,MAF,15:45,17:12
242151,2023-01-16,23262,IAH,DTW,15:48,19:41
242152,2023-01-16,23263,BHM,DTW,15:44,18:56
242153,2023-01-16,23264,PHF,ATL,15:53,17:32
242154,2023-01-16,23265,DAL,IAH,15:41,16:49
242165,2023-01-16,23266,DTW,GSP,15:47,17:17
242169,2023-01-16,23267,MOT,DEN,15:47,16:36
242233,2023-01-16,23268,LGA,GSO,15:48,18:12
242234,2023-01-16,23269,LIT,DTW,15:47,18:45
242251,2023-01-16,23270,IAH,PNS,15:52,17:20
242252,2023-01-16,23271,IAH,MEM,16:48,18:16
242257,2023-01-16,23272,IAH,XNA,15:54,17:24
242258,2023-01-16,23273,MOB,ATL,15:53,17:59
242277,2023-01-16,23274,TVC,ORD,15:47,16:14
242278,2023-01-16,23275,ATL,AGS,15:56,16:42
242279,2023-01-16,23276,LEX,ORD,15:57,16:43
242281,2023-01-16,23277,IAH,LIT,15:52,17:19
242349,2023-01-16,23278,EWR,SDF,16:00,18:28
242350,2023-01-16,23279,EWR,CVG,16:01,18:06
242351,2023-01-16,23280,MKE,EWR,15:51,18:55
242352,2023-01-16,23281,PIT,LGA,16:59,18:05
242354,2023-01-16,23282,FNT,ORD,15:50,16:09
242378,2023-01-16,23283,ABE,ATL,16:00,17:56
242379,2023-01-16,23284,DRO,DEN,15:46,16:46
242388,2023-01-16,23285,CSG,ATL,15:58,16:41
242393,2023-01-16,23286,CRP,IAH,15:57,17:03
242428,2023-01-16,23287,ORD,CAK,16:06,18:16
242429,2023-01-16,23288,ATW,ORD,16:09,17:47
242430,2023-01-16,23289,CVG,LGA,17:33,19:15
242431,2023-01-16,23290,DTW,CAK,16:01,16:47
242432,2023-01-16,23291,ATL,ABY,16:14,17:00
242433,2023-01-16,23292,ATL,LFT,15:59,16:31
242442,2023-01-16,23293,ORD,DTW,16:07,18:20
242443,2023-01-16,23294,GTR,ATL,16:01,18:05
242456,2023-01-16,23295,MLU,DFW,16:06,17:25
242457,2023-01-16,23296,IAH,MOB,16:04,17:29
242497,2023-01-16,23297,IAH,JAN,16:05,17:36
242498,2023-01-16,23298,ATL,SGF,16:07,17:00
242499,2023-01-16,23299,ATL,AEX,16:06,16:45
242522,2023-01-16,23300,ATL,BTR,16:09,16:46
242531,2023-01-16,23301,EWR,MCI,16:01,18:17
242532,2023-01-16,23302,ATL,MLU,16:06,16:39
242538,2023-01-16,23303,ORD,DAY,16:10,18:15
242539,2023-01-16,23304,ATL,GSO,16:59,18:08
242540,2023-01-16,23305,ATL,TLH,16:14,17:17
242542,2023-01-16,23306,ORD,GRR,16:08,17:59
242583,2023-01-16,23307,DFW,BTR,16:52,18:02
242584,2023-01-16,23308,LFT,DEN,16:18,18:03
242585,2023-01-16,23309,ATL,OAJ,16:10,17:23
242604,2023-01-16,23310,LRD,IAH,16:10,17:28
242605,2023-01-16,23311,ORD,RIC,16:13,19:04
242606,2023-01-16,23312,ERI,ORD,16:08,17:11
242610,2023-01-16,23313,CVG,EWR,16:13,18:21
242611,2023-01-16,23314,ATL,LEX,16:13,17:28
242659,2023-01-16,23315,MSN,ORD,16:10,17:24
242680,2023-01-16,23316,CLE,DFW,16:17,18:13
242692,2023-01-16,23317,ATL,CAE,16:18,17:12
242727,2023-01-16,23318,ORD,CVG,16:20,18:33
242728,2023-01-16,23319,ORD,TYS,16:25,18:54
242729,2023-01-16,23320,ATL,VLD,16:22,17:15
242730,2023-01-16,23321,BQK,ATL,16:24,17:28
242738,2023-01-16,23322,ORD,CLT,16:22,19:25
242749,2023-01-16,23323,TYS,ORD,16:34,17:43
242753,2023-01-16,23324,EVV,DTW,16:23,19:04
242760,2023-01-16,23325,BNA,LGA,18:45,22:08
242769,2023-01-16,23326,HRL,IAH,16:14,17:23
242770,2023-01-16,23327,HPN,DTW,19:09,21:02
242771,2023-01-16,23328,XNA,ORD,16:21,18:00
242828,2023-01-16,23329,TUL,IAH,16:20,18:02
242829,2023-01-16,23330,BHM,LGA,16:37,20:38
242846,2023-01-16,23331,CRW,DFW,16:30,18:04
242847,2023-01-16,23332,MDW,DTW,16:25,18:24
242855,2023-01-16,23333,CLE,BOS,16:32,18:06
242859,2023-01-16,23334,PVD,DTW,16:23,18:32
242860,2023-01-16,23335,CID,DTW,16:24,18:54
242865,2023-01-16,23336,MEM,IAH,16:28,18:05
242910,2023-01-16,23337,ATL,EVV,16:28,16:40
242911,2023-01-16,23338,ORD,LIT,17:24,19:01
242922,2023-01-16,23339,GSP,ORD,16:26,17:45
242923,2023-01-16,23340,JAN,IAH,16:25,17:37
242926,2023-01-16,23341,LEX,IAH,16:31,18:02
242927,2023-01-16,23342,MAF,IAH,16:30,18:26
242928,2023-01-16,23343,RIC,ORD,16:34,18:02
242935,2023-01-16,23344,MEM,EWR,16:41,20:13
242936,2023-01-16,23345,CHO,ATL,16:28,17:54
242939,2023-01-16,23346,TYR,DFW,18:49,19:49
242940,2023-01-16,23347,JAX,EWR,16:24,18:47
242983,2023-01-16,23348,TYS,DFW,18:32,19:53
242984,2023-01-16,23349,ORD,SDF,16:39,18:41
242985,2023-01-16,23350,ABQ,IAH,16:32,19:24
242987,2023-01-16,23351,CAE,ORD,16:33,18:03
242988,2023-01-16,23352,LGA,BUF,18:04,19:36
242989,2023-01-16,23353,ATL,MGM,16:59,16:41
242990,2023-01-16,23354,AVP,ORD,16:39,18:19
243003,2023-01-16,23355,LBB,IAH,16:37,18:16
243009,2023-01-16,23356,FWA,ATL,17:13,18:40
243010,2023-01-16,23357,ATL,XNA,16:42,17:35
243020,2023-01-16,23358,FAY,ATL,16:37,18:02
243021,2023-01-16,23359,ATL,FAY,16:39,17:58
243022,2023-01-16,23360,RIC,DTW,16:44,18:35
243059,2023-01-16,23361,FSD,DFW,16:53,18:56
243060,2023-01-16,23362,SAV,IAH,16:40,18:29
243061,2023-01-16,23363,GRR,ORD,16:38,16:46
243062,2023-01-16,23364,EWN,ATL,16:43,18:20
243063,2023-01-16,23365,BTV,DTW,16:42,18:51
243064,2023-01-16,23366,ROA,ATL,17:05,18:18
243079,2023-01-16,23367,BRO,IAH,16:36,17:51
243086,2023-01-16,23368,EWR,GSO,16:58,18:29
243088,2023-01-16,23369,CRW,ATL,16:50,17:58
243099,2023-01-16,23370,EWR,DCA,17:07,18:40
243132,2023-01-16,23371,ORD,ATW,16:49,17:44
243133,2023-01-16,23372,EWR,CMH,16:51,18:44
243134,2023-01-16,23373,IAD,EWR,16:40,18:07
243135,2023-01-16,23374,ATL,VPS,16:50,16:54
243136,2023-01-16,23375,MLI,ATL,16:46,19:36
243161,2023-01-16,23376,MFE,IAH,16:42,18:11
243162,2023-01-16,23377,ATL,GNV,16:49,17:59
243168,2023-01-16,23378,DCA,EWR,16:52,18:19
243169,2023-01-16,23379,CLE,STL,16:42,17:11
243170,2023-01-16,23380,ATL,TRI,16:51,17:47
243214,2023-01-16,23381,FSM,ATL,16:53,19:38
243215,2023-01-16,23382,BMI,ATL,16:51,19:30
243216,2023-01-16,23383,IAD,ATL,16:49,18:30
243242,2023-01-16,23384,CVG,ORD,16:48,17:20
243243,2023-01-16,23385,IAH,CLT,16:56,20:11
243250,2023-01-16,23386,EWR,MSP,17:10,19:36
243251,2023-01-16,23387,MGM,ATL,17:07,18:50
243317,2023-01-16,23388,ORD,MSN,16:57,17:47
243318,2023-01-16,23389,IAD,CLE,17:00,18:25
243319,2023-01-16,23390,RIC,BOS,17:04,18:53
243320,2023-01-16,23391,CAE,LGA,18:37,20:40
243321,2023-01-16,23392,ELM,ORD,16:55,18:14
243322,2023-01-16,23393,ABE,ORD,16:45,18:18
243354,2023-01-16,23394,PBI,IAH,16:51,18:41
243355,2023-01-16,23395,IAD,CAE,16:56,18:19
243356,2023-01-16,23396,RIC,EWR,17:04,18:19
243364,2023-01-16,23397,STL,MSP,17:05,19:16
243371,2023-01-16,23398,CLE,DCA,16:59,18:10
243372,2023-01-16,23399,SHV,ATL,16:59,19:33
243413,2023-01-16,23400,MHK,DFW,17:15,18:32
243414,2023-01-16,23401,DFW,SHV,17:08,18:07
243415,2023-01-16,23402,DFW,BRO,16:57,18:27
243416,2023-01-16,23403,SHV,IAH,17:06,18:14
243417,2023-01-16,23404,EWR,BNA,17:32,18:55
243418,2023-01-16,23405,IAD,GSO,17:04,18:07
243420,2023-01-16,23406,SAT,DTW,18:40,22:14
243421,2023-01-16,23407,ORD,LNK,16:57,18:25
243435,2023-01-16,23408,BTR,IAH,17:01,18:10
243436,2023-01-16,23409,LCH,IAH,16:51,17:40
243444,2023-01-16,23410,ATL,MYR,17:02,18:11
243448,2023-01-16,23411,PVD,ORD,17:08,19:11
243449,2023-01-16,23412,IAD,BUF,17:08,18:28
243451,2023-01-16,23413,CRP,IAH,16:54,18:11
243505,2023-01-16,23414,OKC,DEN,17:18,18:11
243506,2023-01-16,23415,IAH,GPT,19:07,20:17
243507,2023-01-16,23416,LFT,IAH,17:07,18:13
243509,2023-01-16,23417,COS,DEN,17:09,17:53
243522,2023-01-16,23418,AEX,IAH,17:07,18:17
243527,2023-01-16,23419,IAD,BDL,17:09,18:26
243528,2023-01-16,23420,OMA,MSP,18:23,19:28
243529,2023-01-16,23421,IAD,LGA,17:31,18:43
243530,2023-01-16,23422,IAD,PVD,17:11,18:30
243538,2023-01-16,23423,CAE,IAH,17:16,19:07
243582,2023-01-16,23424,HPN,ORD,17:03,18:46
243583,2023-01-16,23425,AGS,ATL,17:12,18:18
243584,2023-01-16,23426,MSP,MDW,17:14,18:45
243598,2023-01-16,23427,BHM,ORD,18:26,20:31
243599,2023-01-16,23428,ABE,DTW,18:14,19:48
243600,2023-01-16,23429,MLU,ATL,17:10,19:40
243606,2023-01-16,23430,PHF,ATL,17:50,19:38
243607,2023-01-16,23431,MDT,DTW,17:13,18:46
243608,2023-01-16,23432,BTR,ATL,17:18,20:17
243609,2023-01-16,23433,LFT,ATL,17:09,19:50
243616,2023-01-16,23434,AVP,DTW,17:13,18:49
243617,2023-01-16,23435,IAD,PIT,17:15,18:24
243618,2023-01-16,23436,ORD,XNA,17:17,18:52
243670,2023-01-16,23437,MSP,IAH,17:46,20:32
243671,2023-01-16,23438,IAD,SAV,17:15,18:56
243672,2023-01-16,23439,MKE,IAH,17:14,19:56
243673,2023-01-16,23440,ORD,CLE,17:40,19:51
243674,2023-01-16,23441,AEX,ATL,17:11,20:15
243675,2023-01-16,23442,HPN,ATL,17:37,19:46
243676,2023-01-16,23443,ABY,ATL,17:20,18:17
243677,2023-01-16,23444,CHS,ORD,17:14,18:52
243701,2023-01-16,23445,ATL,GSP,17:36,18:22
243711,2023-01-16,23446,EVV,ATL,17:18,19:45
243715,2023-01-16,23447,IAH,MFE,17:20,18:35
243717,2023-01-16,23448,ELM,DTW,17:19,18:39
243763,2023-01-16,23449,ORD,FSD,17:17,19:11
243764,2023-01-16,23450,ATL,MOB,18:36,18:38
243765,2023-01-16,23451,DTW,IAH,17:35,19:21
243790,2023-01-16,23452,SBN,ORD,17:20,17:32
243797,2023-01-16,23453,MDW,MSP,17:23,18:54
243802,2023-01-16,23454,DCA,CLE,17:16,18:45
243803,2023-01-16,23455,ELP,IAH,17:28,20:14
243809,2023-01-16,23456,EWR,IND,17:23,19:59
243873,2023-01-16,23457,ATL,SDF,19:05,20:29
243874,2023-01-16,23458,SGF,ATL,17:26,20:13
243875,2023-01-16,23459,ATL,DHN,17:24,17:20
243876,2023-01-16,23460,DTW,LEX,19:10,20:13
243883,2023-01-16,23461,ILM,ATL,17:48,19:12
243913,2023-01-16,23462,LGA,CLE,18:32,20:31
243914,2023-01-16,23463,DEN,TYS,17:28,22:07
243919,2023-01-16,23464,GSP,EWR,17:38,19:31
243955,2023-01-16,23465,DAY,ORD,17:26,17:49
243956,2023-01-16,23466,ORD,DSM,17:30,18:44
243957,2023-01-16,23467,IAH,ELP,17:32,18:30
243958,2023-01-16,23468,DTW,RDU,17:27,18:59
