,org_airport,dest_airport,distance
4573,PDX,BOI,12.649110640673518
4574,PHL,BDL,7.211102550927978
4575,PLN,CIU,3.0
4576,SGF,CLT,21.04471430074545
4577,CLT,SGF,21.04471430074545
4578,MSP,HNL,61.20661728930949
4579,HNL,MSP,61.20661728930949
4580,TUS,HOU,24.47529366524537
4581,HOU,TUS,24.47529366524537
4582,CHS,ABE,18.867962264113206
4583,CAK,LAS,41.08138264469685
4584,LAS,CAK,41.08138264469685
4585,SEA,CHS,53.51784749034662
4586,CHS,SEA,53.51784749034662
4587,GSO,CRW,8.485281374238571
4588,FLL,CHS,12.0
4589,CHS,FLL,12.0
4590,LBB,AMA,6.0
4591,MCI,SNA,28.52367437761131
4592,SNA,STL,32.95087252259035
4593,STL,SNA,32.95087252259035
4594,SNA,MCI,28.52367437761131
4595,MIA,PBI,3.0
4596,HOU,LBB,14.422205101855956
4597,LBB,HOU,14.422205101855956
4598,IAH,BDL,31.130692250574832
4599,BDL,IAH,31.130692250574832
4600,DTW,CRW,8.94427190999916
4601,CRW,DTW,8.94427190999916
4602,TPA,SLC,38.13659659696969
4603,SLC,TPA,38.13659659696969
4604,RDU,IND,17.88854381999832
4605,DSM,PHX,24.738633753705965
4606,JNU,YAK,10.198039027185569
4607,DTW,DSM,16.079800993793423
4608,DSM,DTW,16.079800993793423
4609,PHX,DSM,24.738633753705965
4610,YAK,JNU,10.198039027185569
4611,MEM,AUS,18.867962264113206
4612,AUS,MEM,18.867962264113206
4613,CWA,ATW,3.0
4614,CLE,SCE,8.246211251235321
4615,STL,PIA,6.708203932499369
4616,EUG,BOI,14.142135623730951
4617,BOI,EUG,14.142135623730951
4618,SWF,PBI,25.848791074245618
4619,GCC,RAP,6.0
4620,TPA,SFO,49.47726750741193
4621,OAK,FLL,52.099904030621786
4622,LGA,DSM,24.029981273400946
4623,BIL,SEA,22.627416997969522
4624,MSO,SEA,16.1245154965971
4625,LGA,MTJ,40.87052727822336
4626,EGE,SLC,10.198039027185569
4627,MTJ,LGA,40.87052727822336
4628,DTW,MQT,11.313708498984761
4629,MQT,DTW,11.313708498984761
4630,SEA,BIL,22.627416997969522
4631,SEA,MSO,16.1245154965971
4632,GRK,MEI,18.110770276274835
4633,CRP,ATL,22.908513701242168
4634,SWF,RSW,26.484712571594958
4635,ORD,GJT,25.314027731674784
4636,ATL,GJT,29.68636050444715
4637,MSN,SAN,36.09986149557918
4638,MIA,GSP,18.439088914585774
4639,OKC,FLL,30.77661449867415
4640,GSP,MIA,18.439088914585774
4641,MIA,OKC,31.556932677305635
4642,LRD,HRL,6.708203932499369
4643,OKC,MIA,31.556932677305635
4644,CID,LAX,33.79230681678894
